"","The.Party.Affiliation","Speaker","p_bt","p_fc","p_ht","p_mt","p_pfic","X","ID","Label","Statement","Subject.s.","Speaker.Job.Title","State.Info","Barely.True.Counts","False.Counts","Half.True.Counts","Mostly.True.Counts","Pants.on.Fire.Counts","Venue.Location","Ts"
"1240","republican","ted-cruz",1053,1206,1097,902,456,10556,10558,"barely-true","Says states not directly involved in the gay marriage lawsuits that reached the Supreme Court are not bound by the courts ruling.","gays-and-lesbians,legal-issues,marriage,supreme-court","Senator","Texas",36,33,15,19,8,"an interview with NPR News",111
"1241","republican","ted-cruz",1053,1206,1097,902,456,10781,10783,"mostly-true","It has been the law since the beginning of the country that the children of American citizens born ... abroad are American citizens by birth.","immigration,legal-issues","Senator","Texas",36,33,15,19,8,"speaking to reporters in Iowa",111
"1242","republican","ted-cruz",1053,1206,1097,902,456,10840,10842,"barely-true","Many of the alarmists on global warming, theyve got a problem because the science doesnt back them up. In particular, satellite data demonstrate for the last 17 years, theres been zero warming.","climate-change,science","Senator","Texas",36,33,15,19,8,"an interview on ""Late Night with Seth Meyers""",111
"1243","republican","ted-cruz",1053,1206,1097,902,456,11011,11013,"false","Says the jurisdictions with the strictest gun control laws, almost without exception have the highest crime rates and the highest murder rates.","guns","Senator","Texas",36,33,15,19,8,"an interview on PBS",111
"1244","republican","ted-cruz",1053,1206,1097,902,456,11065,11067,"pants-fire","Blue Cross Blue Shield cancelled all their individual (health care) policies in the state of Texas, effective Dec. 31.","corrections-and-updates,health-care","Senator","Texas",36,33,15,19,8,"a New Hampshire appearance",111
"1245","republican","ted-cruz",1053,1206,1097,902,456,11308,11310,"pants-fire","Says the Democrats told the Catholic Church that theyll use federal powers to shut down church charities and hospitals if the church doesnt change its beliefs.","health-care,religion,sexuality","Senator","Texas",36,33,15,19,8,"a speech at the Conservative Political Action Conference",111
"1246","republican","marco-rubio",1053,1206,1097,902,456,40,40,"false","Says a U.S. Supreme Court justice suggested that some U.S. cases will be decided based on South African law.","legal-issues,supreme-court","U.S. Senator","Florida",33,24,32,35,5,"a speech at the CPAC conference",129
"1247","republican","marco-rubio",1053,1206,1097,902,456,132,132,"mostly-true","The years that I was speaker, the Florida House consistently offered leaner budgets than the governor offered.","state-budget,taxes","U.S. Senator","Florida",33,24,32,35,5,"an ABC News U.S. Senate debate.",129
"1248","republican","marco-rubio",1053,1206,1097,902,456,164,164,"false","We have more illegal immigrants here than we did five years ago.","immigration","U.S. Senator","Florida",33,24,32,35,5,"an interview on NBC's ""Meet the Press""",129
"1249","republican","marco-rubio",1053,1206,1097,902,456,278,278,"barely-true","The United States does not have a system through which growers and dairies can bring a workforce legally into the U.S.","agriculture,immigration,workers","U.S. Senator","Florida",33,24,32,35,5,"a blog post on RedState.com",129
"1250","republican","marco-rubio",1053,1206,1097,902,456,286,286,"half-true","Washington, D.C., had some of the strictest gun laws in the country. And when they passed them, violence skyrocketed.","crime,criminal-justice,drugs,government-regulation,guns,public-safety","U.S. Senator","Florida",33,24,32,35,5,"an interview on Fox News",129
"1251","republican","marco-rubio",1053,1206,1097,902,456,314,314,"barely-true","The American people support defunding Obamacare and oppose shutting down the government.","health-care","U.S. Senator","Florida",33,24,32,35,5,"a press release",129
"1252","republican","marco-rubio",1053,1206,1097,902,456,315,315,"half-true","Report that #GOP insisting on changes to Social Security as part of #fiscalcliff false. BTW those changes are supported by @barackobama.","federal-budget,social-security","U.S. Senator","Florida",33,24,32,35,5,"in a tweet",129
"1253","republican","marco-rubio",1053,1206,1097,902,456,328,328,"barely-true","Over 40 percent of small and mid-size banks that loan money to small businesses have been wiped out since Dodd-Frank has passed.","financial-regulation","U.S. Senator","Florida",33,24,32,35,5,"the first GOP primary debate.",129
"1254","republican","marco-rubio",1053,1206,1097,902,456,567,567,"half-true","The states have always defined marriage.","gays-and-lesbians,marriage","U.S. Senator","Florida",33,24,32,35,5,"an interview on NBC's ""Meet the Press""",129
"1255","republican","marco-rubio",1053,1206,1097,902,456,582,582,"half-true","Charlie Crist has six different positions on ObamaCare.","health-care","U.S. Senator","Florida",33,24,32,35,5,"a campaign website",129
"1256","republican","marco-rubio",1053,1206,1097,902,456,682,682,"half-true","The majority of Americans are conservatives.","corrections-and-updates,polls","U.S. Senator","Florida",33,24,32,35,5,"a speech at the CPAC conference",129
"1257","republican","marco-rubio",1053,1206,1097,902,456,779,779,"false","The United States is not building the aircraft, the long-range bombers, the additional aircraft carriers, the nuclear submarines.","military","U.S. Senator","Florida",33,24,32,35,5,"a speech at the Iowa Faith and Freedom Summit",129
"1258","republican","marco-rubio",1053,1206,1097,902,456,899,899,"false","Gov. Crist's veto also clears the way for taxpayer funding of abortion in Florida.","abortion","U.S. Senator","Florida",33,24,32,35,5,"a campaign press release",129
"1259","republican","marco-rubio",1053,1206,1097,902,456,1032,1032,"mostly-true","In my home state, nearly one in five Floridians live in poverty.","poverty","U.S. Senator","Florida",33,24,32,35,5,"a video",129
"1260","republican","marco-rubio",1053,1206,1097,902,456,1200,1200,"false","Says Hillary Clinton believes that all abortions should be legal, even on the due date of that unborn child.","abortion,candidates-biography","U.S. Senator","Florida",33,24,32,35,5,"the GOP primary debate in New Hampshire",129
"1261","republican","marco-rubio",1053,1206,1097,902,456,1311,1311,"true","I did not support the sequester.","federal-budget,voting-record","U.S. Senator","Florida",33,24,32,35,5,"a speech at the American Enterprise Institute",129
"1262","republican","marco-rubio",1053,1206,1097,902,456,1384,1384,"false","On running for re-election to U.S. Senate","candidates-biography,elections","U.S. Senator","Florida",33,24,32,35,5,"an announcement",129
"1263","republican","marco-rubio",1053,1206,1097,902,456,1633,1633,"false","Charlie Crist ""worked with Acorn"" to give felons voting rights.","civil-rights","U.S. Senator","Florida",33,24,32,35,5,"a U.S. Senate primary debate on FOX News Sunday",129
"1264","republican","marco-rubio",1053,1206,1097,902,456,1809,1809,"barely-true","Ch Guevara wrote extensively about the superiority of white Europeans over people of African descent.","diversity,history","U.S. Senator","Florida",33,24,32,35,5,"an interview on ABC's 'This Week'",129
"1265","republican","marco-rubio",1053,1206,1097,902,456,1842,1842,"barely-true","The only budget Ted Cruz ever voted for in his time in the Senate is a budget that cut defense spending by more than Barack Obama proposes we cut it.","federal-budget,military","U.S. Senator","Florida",33,24,32,35,5,"an interview on Meet the Press",129
"1266","republican","marco-rubio",1053,1206,1097,902,456,1883,1883,"mostly-true","No candidate has run more negative ads in American history than Barack Obama did in 2008, especially in the general.","campaign-finance,candidates-biography","U.S. Senator","Florida",33,24,32,35,5,"a TV interview",129
"1267","republican","marco-rubio",1053,1206,1097,902,456,2067,2067,"true","In 2008, then-Sen. Barack Obama missed 60 or 70 percent of his votes. In 2004, John Kerry missed close to 60 to 70 percent and Bob Graham missed over 30 percent of his votes.","candidates-biography,corrections-and-updates,voting-record","U.S. Senator","Florida",33,24,32,35,5,"the CNBC GOP presidential debate",129
"1268","republican","marco-rubio",1053,1206,1097,902,456,2324,2324,"true","Charlie Crist ""bizarrely vetoed"" $9.7 million for a teaching hospital at the University of Florida ""despite having previously argued the budget request had merit.""","health-care,state-budget","U.S. Senator","Florida",33,24,32,35,5,"comments on his campaign website",129
"1269","republican","marco-rubio",1053,1206,1097,902,456,2352,2352,"barely-true","Says Hillary Clinton has been in office and in government longer than anybody else running here tonight.","candidates-biography","U.S. Senator","Florida",33,24,32,35,5,"comments at a GOP debate in Cleveland",129
"1270","republican","marco-rubio",1053,1206,1097,902,456,2450,2450,"true","Forty cents of every dollar being spent by the federal government is being borrowed from my children.","federal-budget","U.S. Senator","Florida",33,24,32,35,5,"a Fox News interview",129
"1271","republican","marco-rubio",1053,1206,1097,902,456,2457,2457,"false","Says President Obama was proposing pinprick strikes for military intervention in Syria.","candidates-biography,foreign-policy,military","U.S. Senator","Florida",33,24,32,35,5,"a U.S. Senate debate",129
"1272","republican","marco-rubio",1053,1206,1097,902,456,2524,2524,"false","Welders make more money than philosophers.","education,income,jobs","U.S. Senator","Florida",33,24,32,35,5,"the fourth GOP primary debate.",129
"1273","republican","marco-rubio",1053,1206,1097,902,456,2577,2577,"true","By registration fewer than 20 percent of Florida voters are Independents.","elections","U.S. Senator","Florida",33,24,32,35,5,"a campaign memo.",129
"1274","republican","marco-rubio",1053,1206,1097,902,456,2607,2607,"false","Says Ted Cruz is a supporter of legalizing people that are in this country illegally and proposed giving them work permits.","immigration","U.S. Senator","Florida",33,24,32,35,5,"remarks to reporters in South Carolina",129
"1275","republican","marco-rubio",1053,1206,1097,902,456,2644,2644,"true","A million people a year come into the U.S. legally. No other country even comes close to that figure.","immigration","U.S. Senator","Florida",33,24,32,35,5,"an interview on Fox News",129
"1276","republican","marco-rubio",1053,1206,1097,902,456,2688,2688,"pants-fire","Not even Tim Kaine is willing to say he trusts Hillary Clinton.","candidates-biography","U.S. Senator","Florida",33,24,32,35,5,"a U.S. Senate debate in Orlando",129
"1277","republican","marco-rubio",1053,1206,1097,902,456,2705,2705,"true","The Iranians are now saying that what were saying the deal is and what they understand it to be are two different things.","foreign-policy,nuclear","U.S. Senator","Florida",33,24,32,35,5,"an interview on National Public Radio",129
"1278","republican","marco-rubio",1053,1206,1097,902,456,2939,2939,"mostly-true","No other country has a constitutional right like the Second Amendment.","guns,legal-issues","U.S. Senator","Florida",33,24,32,35,5,"a speech to the NRA",129
"1279","republican","marco-rubio",1053,1206,1097,902,456,3201,3201,"half-true","There was never a single shred of evidence presented to anyone thatthe attacks in Benghazi, Libya, were spontaneous, and in fact, the CIA themselves understood that early on.","foreign-policy,terrorism","U.S. Senator","Florida",33,24,32,35,5,"an interview on CNN",129
